# cpu: sse2=1 sse41=1 avx2=1 avx512=1
frame,total_ms,raster_ms,other_ms,flushes,tris,binned,area_px,bbox_px,tw,th,m_tex,m_bilin,m_over,m_add,m_blendoth,m_atest,m_ztest,m_flat,m_linv
2063,18.064,13.606,4.458,25,842,5032,5933412,11707584,2048,1024,6092132,1223368,4239004,627712,2048,4868764,0,6092132,3898312
2064,17.851,13.521,4.329,25,808,4930,5886308,11631408,2048,1024,6079844,1223368,4226716,627712,2048,4856476,0,6079844,3886024
2065,17.866,13.625,4.242,25,784,4904,5874020,11562864,2048,1024,6066532,1223368,4213404,627712,2048,4843164,0,6066532,3872712
2066,17.609,13.545,4.065,25,748,4780,5806436,11517416,2048,1024,5957988,1223368,4170396,562176,2048,4734620,0,5957988,3764168
2067,17.693,13.644,4.048,25,726,4770,5824868,11517356,2048,1024,5982564,1223368,4194972,562176,2048,4759196,0,5982564,3788744
2068,17.309,13.400,3.909,25,704,4722,5816676,11463836,2048,1024,5944676,1223368,4157084,562176,2048,4721308,0,5944676,3750856
2069,18.175,13.801,4.374,25,844,5234,6134116,12081056,2048,1024,6259044,1223368,4471452,562176,2048,5035676,0,6259044,4065224
2070,18.387,14.151,4.236,25,804,5154,6098276,11988326,2048,1024,6230372,1223368,4459164,545792,2048,5007004,0,6230372,4036552
2071,17.616,13.466,4.149,25,724,4828,5947748,11920496,2048,1024,6216036,1223368,4444828,545792,2048,4992668,0,6216036,4022216
2072,17.529,13.578,3.951,24,702,4806,5936484,11866264,2048,1024,6136164,1223368,4397724,513024,2048,4912796,0,6136164,3942344
2073,17.437,13.494,3.943,24,684,4746,5927268,11811712,2048,1024,6125924,1223368,4387484,513024,2048,4902556,0,6125924,3932104
2074,17.699,13.859,3.840,24,678,4790,5956964,11834472,2048,1024,6159716,1223368,4408988,525312,2048,4936348,0,6159716,3965896
2075,17.167,13.415,3.751,24,662,4744,5948772,11782164,2048,1024,6119780,1223368,4369052,525312,2048,4896412,0,6119780,3925960
2076,16.868,13.167,3.701,24,636,4694,5917028,11729784,2048,1024,6115684,1223368,4360860,529408,2048,4892316,0,6115684,3921864
2077,16.882,13.313,3.568,24,614,4668,5905764,11676546,2048,1024,5994852,1223368,4321948,447488,2048,4771484,0,5994852,3801032
2078,16.195,13.113,3.082,24,514,4412,5695844,11445902,2048,1024,5780836,1223368,4243100,312320,2048,4557468,0,5780836,3587016
2079,17.346,11.936,5.409,23,538,3838,5084516,10143302,2048,1024,5138788,1223368,3868316,45056,2048,3915420,0,5138788,2944968
2080,16.721,11.926,4.795,25,562,3840,5082980,10146020,2048,1024,5154660,1223368,3865756,63488,2048,3931292,0,5154660,2960840
2081,17.876,12.982,4.894,35,624,4028,5237604,10305328,2048,1024,5247844,1223368,3857308,164864,2304,4024476,0,5247844,3054024
2082,16.690,12.990,3.700,35,618,4008,5234532,10302542,2048,1024,5241700,1223368,3851164,164864,2304,4018332,0,5241700,3047880
2083,21.246,16.816,4.430,33,816,5528,7688804,13922224,2048,1024,7795300,1223368,4209564,787456,1574912,6571932,0,7795300,5601480
2084,20.863,16.712,4.151,33,808,5500,7684708,13918894,2048,1024,7788132,1223368,4205468,784384,1574912,6564764,0,7788132,5594312
2085,22.051,17.712,4.339,33,854,5806,7987812,14489024,2048,1024,8095332,1223368,4204444,1092608,1574912,6871964,0,8095332,5901512
2086,21.535,17.322,4.213,33,836,5784,7978596,14466332,2048,1024,8088164,1223368,4200348,1089536,1574912,6864796,0,8088164,5894344
2087,21.145,17.042,4.103,33,830,5774,7975524,14456708,2048,1024,8078948,1223368,4194204,1086464,1574912,6855580,0,8078948,5885128
2088,21.968,17.545,4.423,33,834,5812,7996004,14498430,2048,1024,8100452,1223368,4194204,1107968,1574912,6877084,0,8100452,5906632
2089,21.317,17.120,4.197,33,828,5840,7992932,14492290,2048,1024,8096356,1223368,4193180,1104896,1574912,6872988,0,8096356,5902536
2090,21.382,17.220,4.163,33,822,5834,7989860,14482642,2048,1024,8093284,1223368,4193180,1101824,1574912,6869916,0,8093284,5899464
2091,21.584,17.526,4.058,31,814,5660,7679588,13854174,2048,1024,7778916,1223368,3881884,1098752,1574912,6555548,0,7778916,5585096
2092,21.953,17.927,4.027,31,808,5652,7673444,13841736,2048,1024,7772772,1223368,3881884,1092608,1574912,6549404,0,7772772,5578952
2093,20.975,16.840,4.135,31,808,5652,7673444,13833240,2048,1024,7776868,1223368,3881884,1096704,1574912,6553500,0,7776868,5583048
2094,21.304,17.065,4.239,31,812,5666,7678564,13841656,2048,1024,7786084,1223368,3881884,1105920,1574912,6562716,0,7786084,5592264
2095,21.085,17.001,4.083,31,806,5650,7675492,13832082,2048,1024,7783012,1223368,3881884,1102848,1574912,6559644,0,7783012,5589192
2096,20.937,16.774,4.163,31,802,5612,7673444,13819800,2048,1024,7779940,1223368,3881884,1099776,1574912,6556572,0,7779940,5586120
2097,20.895,16.826,4.069,31,794,5596,7657060,13781900,2048,1024,7763556,1223368,3881884,1083392,1574912,6540188,0,7763556,5569736
2098,20.788,16.807,3.981,31,794,5596,7657060,13776664,2048,1024,7759460,1223368,3881884,1079296,1574912,6536092,0,7759460,5565640
2099,20.751,16.767,3.984,31,792,5580,7394916,13769976,2048,1024,7759460,1223368,3881884,1079296,1574912,6536092,0,7759460,5565640
2100,20.713,16.690,4.024,31,804,5620,7419492,13793824,2048,1024,7784036,1223368,3881884,1103872,1574912,6560668,0,7784036,5590216
2101,21.649,17.325,4.324,31,804,5620,7419492,13769408,2048,1024,7784036,1223368,3881884,1103872,1574912,6560668,0,7784036,5590216
2102,21.232,17.072,4.160,31,800,5612,7417444,13745468,2048,1024,7781988,1223368,3881884,1101824,1574912,6558620,0,7781988,5588168
2103,21.244,17.185,4.059,31,802,5616,7419492,13725156,2048,1024,7784036,1223368,3881884,1103872,1574912,6560668,0,7784036,5590216
2104,21.181,17.167,4.014,31,798,5590,7417572,13702216,2048,1024,7782116,1223368,3881884,1101952,1574912,6558748,0,7782116,5588296
2105,21.124,17.001,4.123,31,802,5598,7421924,13681066,2048,1024,7786468,1223368,3881884,1106304,1574912,6563100,0,7786468,5592648
2106,20.856,16.764,4.093,31,804,5602,7424356,13666842,2048,1024,7788900,1223368,3881884,1108736,1574912,6565532,0,7788900,5595080
2107,20.722,16.620,4.102,31,808,5610,7429348,13653692,2048,1024,7793892,1223368,3881884,1113728,1574912,6570524,0,7793892,5600072
2108,20.961,16.695,4.265,32,804,5582,7235684,13768480,2048,1024,7864804,1223368,3881884,922496,1837056,6641436,0,7864804,5670984
2109,21.135,16.980,4.155,32,816,5624,7254116,13782042,2048,1024,7880804,1223368,3881884,938496,1837056,6657436,0,7880804,5686984
2110,21.634,17.537,4.098,32,822,5634,7262564,13781286,2048,1024,7889252,1223368,3881884,946944,1837056,6665884,0,7889252,5695432
2111,20.934,16.814,4.120,32,822,5644,7263588,13774184,2048,1024,7890276,1223368,3881884,947968,1837056,6666908,0,7890276,5696456
2112,20.114,16.500,3.614,32,662,5084,6937188,13091832,2048,1024,7567972,1223368,3554204,953344,1837056,6344604,0,7567972,5374152
2113,20.098,16.436,3.662,32,666,5094,6943844,13080274,2048,1024,7574628,1223368,3554204,960000,1837056,6351260,0,7574628,5380808
2114,19.691,16.661,3.029,31,506,4512,6616932,12392520,2048,1024,7247716,1223368,3226524,960768,1837056,6024348,0,7247716,5053896
2115,19.663,16.639,3.024,31,508,4520,6621284,12381232,2048,1024,7252068,1223368,3226524,965120,1837056,6028700,0,7252068,5058248
2116,19.112,16.086,3.026,31,510,4518,6625380,12371798,2048,1024,7256164,1223368,3226524,969216,1837056,6032796,0,7256164,5062344
2117,19.201,16.182,3.020,30,512,4522,6629732,12364506,2048,1024,6998372,1223368,3226524,973568,1574912,5775004,0,6998372,4804552
2118,19.305,16.249,3.056,30,522,4554,6648548,12384842,2048,1024,7017188,1223368,3226524,992384,1574912,5793820,0,7017188,4823368
2119,18.794,15.719,3.075,30,524,4544,6653668,12379370,2048,1024,7022308,1223368,3226524,997504,1574912,5798940,0,7022308,4828488
2120,19.798,16.283,3.515,30,526,4544,6658660,12375462,2048,1024,7023204,1223368,3226524,998400,1574912,5799836,0,7023204,4829384
2121,19.666,16.453,3.213,30,530,4582,6925540,12499982,2048,1024,7290084,1223368,3226524,1003136,1837056,6066716,0,7290084,5096264
2122,18.487,15.321,3.166,30,534,4600,6934500,12506198,2048,1024,7302500,1223368,3226524,1015552,1837056,6079132,0,7302500,5108680
2123,18.904,15.810,3.094,30,538,4612,6944228,12511582,2048,1024,7308772,1223368,3226524,1021824,1837056,6085404,0,7308772,5114952
2124,18.597,15.428,3.169,30,546,4642,6960868,12524354,2048,1024,7341796,1223368,3226524,1054848,1837056,6118428,0,7341796,5147976
2125,18.755,15.531,3.224,30,554,4662,6977764,12544172,2048,1024,7362276,1223368,3226524,1075328,1837056,6138908,0,7362276,5168456
2126,18.837,15.669,3.168,30,558,4672,6987876,12565726,2048,1024,7368804,1223368,3226524,1081856,1837056,6145436,0,7368804,5174984
2127,19.035,15.691,3.344,30,570,4732,7014884,12613576,2048,1024,7395812,1223368,3226524,1108864,1837056,6172444,0,7395812,5201992
2128,18.858,15.648,3.210,30,572,4748,7021284,12626612,2048,1024,7402212,1223368,3226524,1115264,1837056,6178844,0,7402212,5208392
2129,18.898,15.637,3.261,30,582,4786,7044452,12655168,2048,1024,7425380,1223368,3226524,1138432,1837056,6202012,0,7425380,5231560
2130,18.797,15.542,3.255,30,592,4826,7068132,12695380,2048,1024,7457124,1223368,3226524,1170176,1837056,6233756,0,7457124,5263304
2131,18.895,15.608,3.287,30,594,4806,7074404,12700722,2048,1024,7455332,1223368,3226524,1168384,1837056,6231964,0,7455332,5261512
2132,19.448,16.096,3.352,30,614,4998,7300708,13117910,2048,1024,7685732,1223368,3226524,1398784,1837056,6462364,0,7685732,5491912
2133,19.648,16.227,3.420,30,618,5010,7308900,13129756,2048,1024,7689828,1223368,3226524,1402880,1837056,6466460,0,7689828,5496008
2134,19.390,16.020,3.370,30,618,5006,7050852,13132480,2048,1024,7439972,1223368,3226524,1415168,1574912,6216604,0,7439972,5246152
2135,19.656,16.217,3.439,30,624,5022,7063140,13128534,2048,1024,7448164,1223368,3226524,1423360,1574912,6224796,0,7448164,5254344
2136,19.471,16.084,3.386,30,626,5042,7067236,13122750,2048,1024,7456356,1223368,3226524,1431552,1574912,6232988,0,7456356,5262536
2137,19.721,16.324,3.396,30,632,5058,7079524,13115304,2048,1024,7464548,1223368,3226524,1439744,1574912,6241180,0,7464548,5270728
2138,19.788,16.311,3.477,30,634,5054,7083620,13113248,2048,1024,7468644,1223368,3226524,1443840,1574912,6245276,0,7468644,5274824
2139,19.430,16.001,3.429,30,636,5066,7087716,13109456,2048,1024,7472740,1223368,3226524,1447936,1574912,6249372,0,7472740,5278920
2140,24.379,19.995,4.384,33,884,6558,8808036,16563860,2048,1024,9197156,1223368,4025244,1759232,2189312,7973788,0,9197156,7003336
2141,24.761,20.272,4.489,36,896,6588,8866916,16567306,2048,1024,9345636,1223368,4157852,1775104,2189312,8122268,0,9345636,7151816
2142,26.167,21.664,4.503,36,906,6648,9145444,16711888,2048,1024,9624164,1223368,4157852,1791488,2451456,8400796,0,9624164,7430344
2143,24.991,20.249,4.743,36,910,6634,9153636,16723490,2048,1024,9632356,1223368,4157852,1799680,2451456,8408988,0,9632356,7438536
2144,25.040,20.574,4.466,36,906,6614,9145444,16697428,2048,1024,9624164,1223368,4157852,1791488,2451456,8400796,0,9624164,7430344
2145,24.553,20.038,4.515,36,914,6640,9161316,16726042,2048,1024,9632356,1223368,4157852,1799680,2451456,8408988,0,9632356,7438536
2146,25.325,20.760,4.565,36,914,6652,9161316,16730412,2048,1024,9632356,1223368,4157852,1799680,2451456,8408988,0,9632356,7438536
2147,24.553,20.100,4.453,36,894,6590,9120356,16646902,2048,1024,9607780,1223368,4125084,1807872,2451456,8384412,0,9607780,7413960
2148,25.506,20.961,4.545,36,902,6626,9136740,16686808,2048,1024,9665124,1223368,4125084,1865216,2451456,8441756,0,9665124,7471304
2149,24.724,20.037,4.687,36,904,6630,9140836,16686084,2048,1024,9669220,1223368,4125084,1869312,2451456,8445852,0,9669220,7475400
2150,25.266,20.667,4.599,36,906,6634,9144932,16688556,2048,1024,9741924,1223368,4125084,1942016,2451456,8518556,0,9741924,7548104
2151,24.600,20.092,4.508,36,908,6640,9149028,16689652,2048,1024,9486948,1223368,4125084,1949184,2189312,8263580,0,9486948,7293128
2152,24.938,20.340,4.598,36,908,6640,9149028,16696052,2048,1024,9514596,1223368,4125084,1976832,2189312,8291228,0,9514596,7320776
2153,24.907,20.279,4.628,36,908,6642,9149028,16694258,2048,1024,9511524,1223368,4125084,1973760,2189312,8288156,0,9511524,7317704
2154,25.598,20.948,4.650,37,932,6798,9271908,16946846,2048,1024,9639524,1223368,4125084,2101760,2189312,8416156,0,9639524,7445704
2155,25.251,20.504,4.747,37,914,6706,9132644,16877986,2048,1024,9610852,1223368,4092316,2105856,2189312,8387484,0,9610852,7417032
2156,25.868,21.228,4.640,37,938,6862,9255524,17133630,2048,1024,9537124,1223368,4092316,2032128,2189312,8313756,0,9537124,7343304
2157,25.992,21.325,4.668,37,934,6846,9247332,17121362,2048,1024,9528932,1223368,4092316,2023936,2189312,8305564,0,9528932,7335112
2158,26.721,21.916,4.805,37,962,7018,9378404,17389474,2048,1024,9660004,1223368,4092316,2155008,2189312,8436636,0,9660004,7466184
2159,27.151,22.305,4.846,37,962,6970,9378404,17387330,2048,1024,9668196,1223368,4092316,2163200,2189312,8444828,0,9668196,7474376
2160,27.244,22.506,4.738,37,980,7108,9278052,17597332,2048,1024,9765476,1223368,4092316,2260480,2189312,8542108,0,9765476,7571656
2161,27.233,22.409,4.824,37,984,7112,9286244,17596382,2048,1024,9765476,1223368,4092316,2260480,2189312,8542108,0,9765476,7571656
2162,27.676,22.755,4.921,37,1008,7268,9409124,17832656,2048,1024,9893476,1223368,4092316,2388480,2189312,8670108,0,9893476,7699656
2163,27.097,22.323,4.774,37,988,7194,9368164,17742408,2048,1024,9852516,1223368,4059548,2380288,2189312,8629148,0,9852516,7658696
2164,27.568,22.680,4.887,37,1012,7332,9466468,17898946,2048,1024,9950820,1223368,4059548,2478592,2189312,8727452,0,9950820,7757000
2165,27.944,22.908,5.036,37,1016,7340,9496164,17878358,2048,1024,9950820,1223368,4059548,2478592,2189312,8727452,0,9950820,7757000
2166,28.219,23.243,4.976,38,1032,7384,9504356,17900536,2048,1024,9959012,1223368,4059548,2486784,2189312,8735644,0,9959012,7765192
2167,27.886,22.882,5.003,38,1004,7226,9434724,17836426,2048,1024,9938532,1223368,4059548,2466304,2189312,8715164,0,9938532,7744712
2168,27.750,22.761,4.989,38,1020,7288,9439844,17839102,2048,1024,9941604,1223368,4059548,2469376,2189312,8718236,0,9941604,7747784
2169,27.386,22.437,4.949,38,1018,7206,9156196,17762748,2048,1024,9920100,1223368,4059548,2447872,2189312,8696732,0,9920100,7726280
2170,27.314,22.192,5.122,38,1038,7262,9241188,17742068,2048,1024,9933412,1223368,4059548,2461184,2189312,8710044,0,9933412,7739592
2171,27.286,22.320,4.965,38,1022,7172,9189988,17596754,2048,1024,9882212,1223368,4026780,2442752,2189312,8658844,0,9882212,7688392
2172,26.753,21.839,4.914,38,1034,7194,9177700,17557016,2048,1024,9820772,1223368,4026780,2381312,2189312,8597404,0,9820772,7626952
2173,26.692,21.762,4.930,38,1030,7178,9154148,17480058,2048,1024,9797220,1223368,4026780,2357760,2189312,8573852,0,9797220,7603400
2174,27.093,22.105,4.988,38,1048,7248,9436772,17602770,2048,1024,10079844,1223368,4026780,2378240,2451456,8856476,0,10079844,7886024
2175,27.271,22.267,5.005,37,1016,7114,9364068,17550952,2048,1024,10072676,1223368,4026780,2371072,2451456,8849308,0,10072676,7878856
2176,27.762,22.300,5.463,37,1032,7152,9387620,17555322,2048,1024,10106468,1223368,4026780,2404864,2451456,8883100,0,10106468,7912648
2177,26.789,21.693,5.095,37,1032,7146,9367140,17508174,2048,1024,10085988,1223368,4026780,2384384,2451456,8862620,0,10085988,7892168
2178,27.991,22.595,5.396,37,1048,7172,9409124,17492930,2048,1024,10127972,1223368,4026780,2426368,2451456,8904604,0,10127972,7934152
2179,26.235,21.139,5.096,35,1026,6662,8442468,15602448,2048,1024,9161316,1223368,3994012,2106880,1837056,7937948,0,9161316,6967496
2180,25.389,20.380,5.010,35,1030,6646,8399460,15491090,2048,1024,9046628,1223368,3994012,1992192,1837056,7823260,0,9046628,6852808
2181,25.165,20.178,4.987,35,1030,6628,8387172,15444366,2048,1024,9034340,1223368,3994012,1979904,1837056,7810972,0,9034340,6840520
2182,24.754,19.759,4.994,36,1030,6578,8322660,15291980,2048,1024,8969828,1223368,3994012,1915392,1837056,7746460,0,8969828,6776008
2183,24.076,19.062,5.014,36,998,6454,8247908,15244140,2048,1024,8960612,1223368,3994012,1906176,1837056,7737244,0,8960612,6766792
2184,24.016,19.086,4.930,37,1004,6504,8371812,15472488,2048,1024,9080420,1223368,3994012,2025984,1837056,7857052,0,9080420,6886600
2185,24.351,19.359,4.992,37,1004,6478,8356452,15418608,2048,1024,9065060,1223368,3994012,2010624,1837056,7841692,0,9065060,6871240
2186,23.682,18.812,4.869,37,1000,6420,8291940,15258340,2048,1024,9000548,1223368,3994012,1946112,1837056,7777180,0,9000548,6806728
2187,23.646,18.604,5.042,37,984,6374,8271460,15190446,2048,1024,8717924,1223368,3994012,1925632,1574912,7494556,0,8717924,6524104
2188,23.190,18.414,4.776,37,984,6318,8206948,15054682,2048,1024,8587876,1223368,3994012,1795584,1574912,7364508,0,8587876,6394056
2189,23.116,18.450,4.666,37,976,6304,8190564,14998350,2048,1024,8309348,1223368,3994012,1779200,1312768,7085980,0,8309348,6115528
2190,23.088,18.138,4.950,37,968,6234,8121956,14870120,2048,1024,8240740,1223368,3994012,1710592,1312768,7017372,0,8240740,6046920
2191,22.886,18.261,4.625,36,924,6142,8046180,14810384,2048,1024,8230500,1223368,3994012,1700352,1312768,7007132,0,8230500,6036680
2192,22.393,17.810,4.583,36,912,6116,8018532,14759644,2048,1024,8202852,1223368,3994012,1672704,1312768,6979484,0,8202852,6009032
2193,22.390,17.866,4.523,36,896,6084,8002148,14728336,2048,1024,8186468,1223368,3994012,1656320,1312768,6963100,0,8186468,5992648
2194,22.311,17.665,4.646,36,884,6054,7992932,14671672,2048,1024,8177252,1223368,3994012,1647104,1312768,6953884,0,8177252,5983432
2195,22.140,17.696,4.444,36,872,6014,7986788,14643244,2048,1024,8171108,1223368,3994012,1640960,1312768,6947740,0,8171108,5977288
2196,20.730,17.050,3.680,33,698,5242,7327332,13297668,2048,1024,7446116,1223368,3359132,1550848,1312768,6222748,0,7446116,5252296
2197,19.922,16.277,3.646,33,690,5206,7323236,13271620,2048,1024,7442020,1223368,3359132,1546752,1312768,6218652,0,7442020,5248200
2198,20.972,17.224,3.747,34,686,5182,7308900,13234504,2048,1024,7431780,1223368,3359132,1536512,1312768,6208412,0,7431780,5237960
2199,20.300,16.455,3.845,34,674,5150,7305828,13206034,2048,1024,7428708,1223368,3359132,1533440,1312768,6205340,0,7428708,5234888
2200,19.832,16.155,3.676,34,666,5096,7284324,13156468,2048,1024,7407204,1223368,3359132,1511936,1312768,6183836,0,7407204,5213384
2201,19.750,16.148,3.602,34,658,5070,7277156,13127414,2048,1024,7400036,1223368,3359132,1504768,1312768,6176668,0,7400036,5206216
2202,19.794,16.246,3.548,34,654,5040,7267940,13088768,2048,1024,7390820,1223368,3359132,1495552,1312768,6167452,0,7390820,5197000
2203,20.115,16.598,3.517,34,642,5012,7261796,13061364,2048,1024,7384676,1223368,3359132,1489408,1312768,6161308,0,7384676,5190856
2204,19.442,15.973,3.469,34,638,4994,7247460,13017056,2048,1024,7353956,1223368,3359132,1458688,1312768,6130588,0,7353956,5160136
2205,19.697,16.272,3.425,34,630,4986,7243364,12992008,2048,1024,7345764,1223368,3359132,1450496,1312768,6122396,0,7345764,5151944
2206,19.257,15.837,3.420,34,620,4930,6964836,12951156,2048,1024,7329380,1223368,3359132,1434112,1312768,6106012,0,7329380,5135560
2207,19.355,15.982,3.373,33,608,4906,6966884,12922542,2048,1024,7331428,1223368,3359132,1436160,1312768,6108060,0,7331428,5137608
